business_id,sector,business_age_years,legal_status,division,location_type,employees_count,monthly_revenue_bdt,monthly_profit_bdt,existing_loans,prior_loan_count,late_payment_history,loan_purpose,loan_amount_bdt,preferred_tenure_months,collateral_level,cashflow_stability,missed_payment_last_12m,repayment_confidence,owner_education,days_payable_outstanding,business_description,loan_purpose_description,repayment_plan_description,risk_factors_description,target_missed_payment,split
SME0934,Manufacturing,4,Sole,Dhaka,Rural,12,399300,99085,Yes,2,Never,Renovation,382150,18,High,1,No,2,Master's,40,"Leather goods in Dhaka City, Dhaka division. Operating 4 years with 12 employees. Rural area serving local community. Monthly revenue approximately 399K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 382K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 21K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 1/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 4 years reputation. Management experienced in handling operational challenges.",0,train
SME0935,Manufacturing,18,Partnership,Barisal,Rural,49,1697325,365553,Yes,1,Rarely,Equipment,3722998,36,Low,1,Yes,2,Higher Secondary,15,"Textile mill in Bhola, Barisal division. Operating 18 years with 49 employees. Rural area serving local community. Monthly revenue approximately 1697K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 3722K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 36 months from business cashflow.,Monthly installment 103K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 1/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Barisal division market stable. Customer base loyal with 18 years reputation. Management experienced in handling operational challenges.",1,train
SME0936,Agriculture,16,Limited,Barisal,Urban,13,1126412,386791,Yes,1,Never,Renovation,2221227,18,Low,3,Yes,3,Bachelor's,60,"Dairy farm in Patuakhali, Barisal division. Operating 16 years with 13 employees. Urban market with strong competition. Monthly revenue approximately 1126K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2221K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 123K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Barisal division market stable. Customer base loyal with 16 years reputation. Management experienced in handling operational challenges.",1,train
SME0937,Agriculture,19,Sole,Dhaka,Urban,9,881082,285102,Yes,1,Never,Inventory,523976,12,Moderate,4,No,3,Higher Secondary,15,"Rice mill in Narayanganj, Dhaka division. Operating 19 years with 9 employees. Urban market with strong competition. Monthly revenue approximately 881K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 523K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 43K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 19 years reputation. Management experienced in handling operational challenges.",0,train
SME0938,Agriculture,6,Limited,Khulna,Urban,2,247304,64109,No,2,Never,Renovation,503997,12,Low,2,Yes,5,Secondary,30,"Dairy farm in Kushtia, Khulna division. Operating 6 years with 2 employees. Urban market with strong competition. Monthly revenue approximately 247K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 503K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 41K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 2/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Khulna division market stable. Customer base loyal with 6 years reputation. Management experienced in handling operational challenges.",1,train
SME0939,Services,2,Partnership,Chittagong,Urban,20,399477,48294,No,1,Never,Expansion,881568,18,Low,5,Yes,4,Higher Secondary,40,"Restaurant in Coxs Bazar, Chittagong division. Operating 2 years with 20 employees. Urban market with strong competition. Monthly revenue approximately 399K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 881K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 48K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 5/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Chittagong division market stable. Customer base loyal with 2 years reputation. Management experienced in handling operational challenges.",1,train
SME0940,Services,2,Partnership,Chittagong,Urban,6,1011114,227731,No,1,Sometimes,Expansion,1058972,12,Moderate,4,No,1,Higher Secondary,40,"Restaurant in Comilla, Chittagong division. Operating 2 years with 6 employees. Urban market with strong competition. Monthly revenue approximately 1011K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1058K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 88K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Chittagong division market stable. Customer base loyal with 2 years reputation. Management experienced in handling operational challenges.",0,train
SME0941,Agriculture,9,Sole,Sylhet,Rural,6,1469515,374408,No,1,Never,Expansion,2319936,30,Low,4,No,3,Bachelor's,90,"Fish hatchery in Moulvibazar, Sylhet division. Operating 9 years with 6 employees. Rural area serving local community. Monthly revenue approximately 1469K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2319K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 30 months from business cashflow.,Monthly installment 77K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Sylhet division market stable. Customer base loyal with 9 years reputation. Management experienced in handling operational challenges.",0,train
SME0942,Manufacturing,7,Limited,Dhaka,Urban,32,3419317,729723,Yes,2,Rarely,Working capital,5000000,18,Moderate,3,No,5,Secondary,20,"Garment factory in Dhaka City, Dhaka division. Operating 7 years with 32 employees. Urban market with strong competition. Monthly revenue approximately 3419K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 5000K BDT for working capital. Current operations at capacity. Need funds to expand working capital. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 277K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,train
SME0943,Retail,19,Limited,Sylhet,Urban,2,1048030,347348,Yes,1,Never,Renovation,2459035,12,High,1,No,4,Primary,7,"Electronics store in Habiganj, Sylhet division. Operating 19 years with 2 employees. Urban market with strong competition. Monthly revenue approximately 1048K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2459K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 204K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 1/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Sylhet division market stable. Customer base loyal with 19 years reputation. Management experienced in handling operational challenges.",0,train
SME0944,Retail,14,Sole,Barisal,Urban,24,2486438,571899,Yes,3,Never,Inventory,5000000,12,High,5,No,4,Primary,30,"Clothing boutique in Patuakhali, Barisal division. Operating 14 years with 24 employees. Urban market with strong competition. Monthly revenue approximately 2486K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 5000K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 416K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 3 previous loans repaid successfully. Cashflow stability rated 5/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Barisal division market stable. Customer base loyal with 14 years reputation. Management experienced in handling operational challenges.",0,train
SME0945,Manufacturing,18,Sole,Khulna,Urban,10,1143278,381437,Yes,1,Never,Equipment,1995461,12,High,4,No,5,Higher Secondary,40,"Leather goods in Jessore, Khulna division. Operating 18 years with 10 employees. Urban market with strong competition. Monthly revenue approximately 1143K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1995K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 166K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Khulna division market stable. Customer base loyal with 18 years reputation. Management experienced in handling operational challenges.",0,train
SME0946,Agriculture,14,Limited,Dhaka,Rural,5,1390037,342412,No,0,Sometimes,Expansion,1243950,18,Low,3,Yes,4,Secondary,60,"Vegetable farming in Dhaka City, Dhaka division. Operating 14 years with 5 employees. Rural area serving local community. Monthly revenue approximately 1390K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1243K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 69K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 14 years reputation. Management experienced in handling operational challenges.",1,train
SME0947,Services,11,Sole,Chittagong,Urban,8,991449,223632,No,1,Never,Renovation,1558607,18,Low,1,Yes,1,Primary,90,"It consultancy in Coxs Bazar, Chittagong division. Operating 11 years with 8 employees. Urban market with strong competition. Monthly revenue approximately 991K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1558K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 86K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 1/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Chittagong division market stable. Customer base loyal with 11 years reputation. Management experienced in handling operational challenges.",1,test
SME0948,Manufacturing,4,Limited,Dhaka,Urban,49,1196394,207322,No,2,Never,Inventory,1170415,30,High,1,No,5,Bachelor's,20,"Garment factory in Narayanganj, Dhaka division. Operating 4 years with 49 employees. Urban market with strong competition. Monthly revenue approximately 1196K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1170K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 30 months from business cashflow.,Monthly installment 39K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 1/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 4 years reputation. Management experienced in handling operational challenges.",0,train
SME0949,Retail,5,Sole,Chittagong,Urban,3,1411059,492727,No,2,Rarely,Working capital,2411783,24,Low,4,No,5,Primary,75,"Grocery shop in Chittagong City, Chittagong division. Operating 5 years with 3 employees. Urban market with strong competition. Monthly revenue approximately 1411K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2411K BDT for working capital. Current operations at capacity. Need funds to expand working capital. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 24 months from business cashflow.,Monthly installment 100K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Chittagong division market stable. Customer base loyal with 5 years reputation. Management experienced in handling operational challenges.",0,train
SME0950,Services,10,Limited,Sylhet,Urban,16,1471722,496939,Yes,1,Rarely,Expansion,1411807,36,Low,1,Yes,4,Master's,90,"Restaurant in Sylhet City, Sylhet division. Operating 10 years with 16 employees. Urban market with strong competition. Monthly revenue approximately 1471K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1411K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 36 months from business cashflow.,Monthly installment 39K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 1/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Sylhet division market stable. Customer base loyal with 10 years reputation. Management experienced in handling operational challenges.",1,train
SME0951,Retail,10,Limited,Dhaka,Urban,2,1301906,397421,Yes,0,Never,Inventory,1116906,24,High,4,No,4,Secondary,90,"Clothing boutique in Narayanganj, Dhaka division. Operating 10 years with 2 employees. Urban market with strong competition. Monthly revenue approximately 1301K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1116K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 24 months from business cashflow.,Monthly installment 46K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 10 years reputation. Management experienced in handling operational challenges.",0,train
SME0952,Agriculture,7,Limited,Rangpur,Urban,10,1614772,314963,Yes,1,Never,Expansion,1384251,12,Moderate,3,No,4,Bachelor's,40,"Poultry farm in Kurigram, Rangpur division. Operating 7 years with 10 employees. Urban market with strong competition. Monthly revenue approximately 1614K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1384K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 115K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rangpur division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,train
SME0953,Services,11,Sole,Khulna,Urban,15,1241322,362487,No,0,Never,Working capital,2418062,18,High,4,No,3,Higher Secondary,30,"Beauty salon in Satkhira, Khulna division. Operating 11 years with 15 employees. Urban market with strong competition. Monthly revenue approximately 1241K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2418K BDT for working capital. Current operations at capacity. Need funds to expand working capital. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 134K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Khulna division market stable. Customer base loyal with 11 years reputation. Management experienced in handling operational challenges.",0,train
SME0954,Services,9,Partnership,Rajshahi,Urban,17,518455,63970,Yes,3,Never,Expansion,956850,18,High,4,No,3,Higher Secondary,15,"It consultancy in Sirajganj, Rajshahi division. Operating 9 years with 17 employees. Urban market with strong competition. Monthly revenue approximately 518K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 956K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 53K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 3 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rajshahi division market stable. Customer base loyal with 9 years reputation. Management experienced in handling operational challenges.",0,train
SME0955,Manufacturing,17,Sole,Khulna,Urban,11,3105565,768742,Yes,0,Never,Equipment,4626292,36,High,5,No,3,Bachelor's,90,"Metalworks in Satkhira, Khulna division. Operating 17 years with 11 employees. Urban market with strong competition. Monthly revenue approximately 3105K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 4626K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 36 months from business cashflow.,Monthly installment 128K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 5/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Khulna division market stable. Customer base loyal with 17 years reputation. Management experienced in handling operational challenges.",0,train
SME0956,Agriculture,14,Limited,Rangpur,Urban,4,1909471,426802,Yes,1,Sometimes,Equipment,2756663,18,High,4,No,4,Master's,7,"Fish hatchery in Kurigram, Rangpur division. Operating 14 years with 4 employees. Urban market with strong competition. Monthly revenue approximately 1909K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2756K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 153K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rangpur division market stable. Customer base loyal with 14 years reputation. Management experienced in handling operational challenges.",0,train
SME0957,Services,5,Partnership,Rajshahi,Rural,14,718803,267780,Yes,3,Never,Inventory,863934,6,Low,2,Yes,5,Secondary,60,"It consultancy in Sirajganj, Rajshahi division. Operating 5 years with 14 employees. Rural area serving local community. Monthly revenue approximately 718K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 863K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 6 months from business cashflow.,Monthly installment 143K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 3 previous loans repaid successfully. Cashflow stability rated 2/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rajshahi division market stable. Customer base loyal with 5 years reputation. Management experienced in handling operational challenges.",1,train
SME0958,Manufacturing,2,Partnership,Dhaka,Rural,13,387069,120349,Yes,0,Never,Renovation,850529,30,Moderate,4,No,3,Primary,7,"Leather goods in Narayanganj, Dhaka division. Operating 2 years with 13 employees. Rural area serving local community. Monthly revenue approximately 387K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 850K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 30 months from business cashflow.,Monthly installment 28K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 2 years reputation. Management experienced in handling operational challenges.",0,test
